,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
7505,S39491,2013-078B,Cosmos-2494,2013 Dec 28,2013 Dec 28,2013 Dec 28,2013 Dec 28,,SKRL,,,,D,CAL,RU,ST/SG/SER.E/709,97.0,612,638,82.3,S,,,Renamed in SER.E/728
7506,S39492,2013-078C,Aist,2013 Dec 28,2017 Jan,*,*,,AIST,,,,C,TECH,RU,ST/SG/SER.E/709,97.0,612,638,82.3,S,,,
7507,S39497,2013-076E,Cosmos-2491,2013 Dec 25,2019 Dec 22,2019 Dec 22,2019 Dec 22,,Nivelir,,,,D,TECH,RU,ST/SG/SER.E/709,114.0,1495,1505,82.5,S,,,
7508,S39498,2014-001A,GSAT-14,2014 Jan  5,*,*,*,,GSAT,,,M,C,COM,IN,ST/SG/SER.E/715,1436.1,35762,35811,0.2,S,Hassan,,
7509,S39500,2014-002A,Thaicom 6,2014 Jan  6,*,*,*,,Thaicom,,,M,B,COM,[T],,,,,,S,,,
7510,S39502,2014-003A,Cygnus Orb-1,2014 Jan  9,2014 Feb 19,2014 Feb 19,2014 Feb 19,,Cygnus,,,M,B,SS,US,ST/SG/SER.E/739,92.6,402,407,51.6,S,MCC-D Dulles,,
7511,S39504,2014-004A,TDRS 12,2014 Jan 24,*,*,*,,TDRS,,,M,C,COM,US,ST/SG/SER.E/739,749.0,4682,34732,25.4,S,WSMR,,
7512,S39506,2014-005A,Progress M-22M,2014 Feb  5,2014 Apr 18,2014 Apr 18,2014 Apr 18,,Progress MM,,,M,C,SS,RU,ST/SG/SER.E/712,88.6,188,229,51.6,S,TsUP,,
7513,S39508,2014-006A,ABS-2,2014 Feb  6,*,*,*,,ABS,,,M,B,COM,[CN],,,,,,S,,,
7514,S39509,2014-006B,ATHENA-FIDUS,2014 Feb  6,2017 Jan,*,*,,Athena-Fidus,,,M,CD,COM,F,ST/SG/SER.E/756,,,,,S,,,
7515,S39512,1998-067DG,Flock 1-3,2014 Jan  9,2014 May 14,2014 May 14,2014 May 14,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7516,S39513,1998-067DH,Flock 1-1,2014 Jan  9,2014 May 21,2014 May 21,2014 May 21,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7517,S39514,1998-067DJ,Flock 1-2,2014 Jan  9,2014 May 24,2014 May 24,2014 May 24,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7518,S39515,1998-067DK,Flock 1-4,2014 Jan  9,2014 Jun 12,2014 Jun 12,2014 Jun 12,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7519,S39518,1998-067DL,Flock 1-5,2014 Jan  9,2014 May 24,2014 May 24,2014 May 24,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7520,S39519,1998-067DM,Flock 1-6,2014 Jan  9,2014 Jun 14,2014 Jun 14,2014 Jun 14,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7521,S39520,1998-067DN,Flock 1-7,2014 Jan  9,2014 Jun  5,2014 Jun  5,2014 Jun  5,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7522,S39521,1998-067DP,Flock 1-8,2014 Jan  9,2014 May 21,2014 May 21,2014 May 21,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7523,S39522,2014-007A,Turksat 4A,2014 Feb 14,*,*,*,,Turksat,,,M,C,COM,TR,ST/SG/SER.E/780,1440.0,35787,35787,0.0,S,,,
7524,S39525,1998-067DQ,Flock 1-9,2014 Jan  9,2014 Jul  5,2014 Jul  5,2014 Jul  5,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7525,S39526,1998-067DR,Flock 1-10,2014 Jan  9,2014 Jun 12,2014 Jun 12,2014 Jun 12,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7526,S39527,1998-067DS,Flock 1-11,2014 Jan  9,2014 Jun 12,2014 Jun 12,2014 Jun 12,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7527,S39528,1998-067DT,Flock 1-12,2014 Jan  9,2014 Aug 26,2014 Oct 26,2014 Oct 26,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7528,S39529,1998-067DU,Flock 1-13,2014 Jan  9,2014 Jul  1,2014 Jul  1,2014 Jul  1,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7529,S39530,1998-067DV,Flock 1-14,2014 Jan  9,2014 Jun 12,2014 Jun 12,2014 Jun 12,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7530,S39531,1998-067DW,Flock 1-15,2014 Jan  9,2014 May 14,2014 May 14,2014 May 14,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7531,S39532,1998-067DX,Flock 1-16,2014 Jan  9,2014 Jun 15,2014 Jun 15,2014 Jun 15,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7532,S39533,2014-008A,Navstar 69,2014 Feb 21,*,*,*,,GPS IIF,,,M,D,NAV,US,ST/SG/SER.E/739,359.2,251,20469,43.3,S,CSOC/Schriever,,Global Positioning System navigation satellite.
7533,S39555,1998-067DY,Flock 1-17,2014 Jan  9,2014 May 14,2014 May 14,2014 May 14,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7534,S39556,1998-067DZ,Flock 1-18,2014 Jan  9,2014 Aug 26,2014 Oct 29,2014 Oct 29?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7535,S39557,1998-067EA,Flock 1-19,2014 Jan  9,2014 May 25,2014 May 25,2014 May 25,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7536,S39558,1998-067EB,Flock 1-20,2014 Jan  9,2014 May 31,2014 May 31,2014 May 31,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7537,S39559,1998-067EC,Flock 1-21,2014 Jan  9,2014 May 21,2014 May 21,2014 May 21,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7538,S39560,1998-067ED,Flock 1-22,2014 Jan  9,2014 Aug 26,2014 Oct,2014 Oct,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7539,S39561,1998-067EE,Flock 1-23,2014 Jan  9,2014 Jul 10,2014 Jul 10,2014 Jul 10,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7540,S39562,1998-067EF,Flock 1-24,2014 Jan  9,2014 Jun 14,2014 Jun 14,2014 Jun 14,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7541,S39563,1998-067EG,Flock 1-25,2014 Jan  9,2014 Jun 12,2014 Jun 12,2014 Jun 12,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7542,S39564,1998-067EH,Flock 1-26,2014 Jan  9,2014 Jun  6,2014 Jun  6,2014 Jun  6,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,
7543,S39565,1998-067EJ,Ardusat-2,2014 Jan  9,2014 Mar?,2014 Mar?,2014 Mar?,,Nanosatisfi,,,,B,TECH,[US],,,,,,F,,,Status unknown
7544,S39566,1998-067EK,UAP-SAT,2014 Jan  9,2014 Mar?,2014 Mar?,2014 Mar?,,UAP,,,,A,IMG,[PE],,,,,,S,,,
7545,S39567,1998-067EL,SkyCube,2014 Jan  9,2014 Mar 27,2014 Mar 27,2014 Mar 27,,SkyCube,,,,B,COM,US,ST/SG/SER.E/739,92.8,407,416,51.6,F,,,
7546,S39568,1998-067EM,Litsat-1,2014 Jan  9,2014 May 21,2014 May 21,2014 May 21,,KTU,,,,A,TECH,LT,ST/SG/SER.E/718,,,,,S,,,
7547,S39569,1998-067EN,LituanicaSAT-1,2014 Jan  9,2014 Jul 19,2014 Jul 28,2014 Jul 28,,Vilnius,,,,A,TECH,LT,ST/SG/SER.E/718,,,,,S,,,
7548,S39570,1998-067EP,Flock 1-27,2014 Jan  9,2014 May 21,2014 May 21,2014 May 21,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,UN Reg mistag as 67EJ
7549,S39571,1998-067EQ,Flock 1-28,2014 Jan  9,2014 Jul  1,2014 Jul  1,2014 Jul  1,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,92.8,403,418,51.7,S,,,UN Reg mistag as 67EK
7550,S39572,2014-009A,ShindaiSat,2014 Feb 27,2014 May 26,2014 Nov 24,2014 Nov 24,,Shindai,,,,A,TECH,J,ST/SG/SER.E/735,92.3,381,396,65.0,S,,,
7551,S39573,2014-009B,"ITF-1 ""Yui""",2014 Feb 27,2014 Feb 27,2014 Feb 27?,2014 Feb 27?,,Tsukuba,,,,A,TECH,J,ST/SG/SER.E/735,91.8,369,378,65.0,F,,,
7552,S39574,2014-009C,GPM Core,2014 Feb 27,*,*,*,,Earth Probe,,,M,C,SCI,[US],,,,,,S,,ATM*,"Climate study, rain/snow"
7553,S39575,2014-009D,"OPUSat ""CosMoz""",2014 Feb 27,2014 May  8,2014 Jul 24,2014 Jul 24,,OPU,,,,A,TECH,J,ST/SG/SER.E/735,91.8,363,363,65.0,S,,,
7554,S39576,2014-009E,TeikyoSat-3,2014 Feb 27,2014 Apr 15,2014 Oct?,2014 Oct?,,Teikyo,,,,A,BIO,J,ST/SG/SER.E/735,92.2,375,385,65.0,S,,,"""Microbe Observation Satellite"""
7555,S39577,2014-009F,ARTSAT1:INVADER,2014 Feb 27,2014 Jun  2,2014 Sep  1?,2014 Sep  1?,,Tama,,,,A,EDU/COM,J,ST/SG/SER.E/735,92.1,364,392,65.0,S,,,
7556,S39578,2014-009G,KSAT2,2014 Feb 27,2014 Mar 12,2014 May,2014 May,,Kago,,,,A,TECH,J,ST/SG/SER.E/735,91.5,341,352,65.0,S,,,
7557,S39579,2014-009H,"STARS-II ""Gennai""",2014 Feb 27,2014 Apr 26,2014 Apr 26,2014 Apr 26,,STARS,,,,A,TECH,J,ST/SG/SER.E/735,91.7,352,365,65.0,S,,,
7558,S39612,2014-010A,Express-AT1,2014 Mar 15,2017 Jan,*,*,,Ekspress AT,,,M,B,COM,RU,ST/SG/SER.E/712,1441.0,35701,35903,0.1,S,,,
7559,S39613,2014-010B,Express-AT2,2014 Mar 15,2017 Jan,*,*,,Ekspress AT,,,M,B,COM,RU,ST/SG/SER.E/712,1440.0,35564,35859,0.1,S,,,
7560,S39616,2014-011A,Amazonas 4A,2014 Mar 22,*,*,*,,Amazonas,,,M,B,COM,[BR],,,,,,S,Hispamar/Rio,,
7561,S39617,2014-011B,Astra 5B,2014 Mar 22,*,*,*,,Astra,,,M,B,COM,L,A/AC.105/INF.427,1436.4,35752,35820,0.1,S,,,
7562,S39620,2014-012A,Cosmos-2492,2014 Mar 23,2017 Feb,*,*,,Uragan-M,,,M,D,NAV,RU,ST/SG/SER.E/712,675.0,19128,19153,64.8,S,Krasnoznamensk,,
7563,S39622,2014-013A,Soyuz TMA-12M,2014 Mar 25,2014 Sep 11,2014 Sep 11,2014 Sep 11 0223,,7K-STMM,,,M,C,SS,RU,ST/SG/SER.E/712,88.1,200,262,51.7,S,TsUP,,
7564,S39624,2014-014A,SJ-11-06,2014 Mar 31,*,*,*,,SJ-11,,,M,D,SIG,CN,ST/SG/SER.E/714,90.0,700,700,98.0,S,Xian,,
7565,S39630,2014-015A,USA 249,2014 Apr  3,2016 Apr 13,2016 Feb 11,2017 Oct  6,,DMSP 5D-3,,,,D,MET,US,ST/SG/SER.E/739,101.8,854,869,98.8,S,NOAA,,
7566,S39631,2014-015B,Centaur AV-044,2014 Apr  3,2014 Apr  3,2014 Apr  3,2014 Apr  3 1600?,,Centaur HCO,,,,B,TECH,[US],,,,,,S,,,Solar orbit
7567,S39634,2014-016A,Sentinel-1A,2014 Apr  3,2020 Jan,*,*,,Sentinel,,,M,C,IMG-R,I-ESA,ST/SG/SER.E/733,98.7,695,697,98.2,S,ESOC,,
7568,S39635,2014-017A,IRNSS-1B,2014 Apr  4,*,*,*,,IRNSS,,,M,C,NAV,IN,ST/SG/SER.E/715,1436.2,35698,35880,31.0,S,,,
7569,S39648,2014-018A,Progress-M-23M,2014 Apr  9,2014 Jul 31,2014 Jul 31,2014 Jul 31,,Progress MM,,,M,C,SS,RU,ST/SG/SER.E/726,89.0,194,238,51.7,S,TsUP,,
7570,S39650,2014-019A,'Ofeq-10,2014 Apr  9,*,*,*,,Ofeq,,,M,D,IMG-R,[IL],,,,,,S,IAI/MBT,,
7571,S39652,2014-020A,USA 250,2014 Apr 10,*,*,*,,SHARP,,,M,D,SIG*,US,ST/SG/SER.E/739,774.4,7965,35151,11.9,S,,,
7572,S39678,2014-021A,EgyptSat-2,2014 Apr 16,2015 Apr,2015 Apr,2015 Apr,,Egyptsat,,,M,C,IMG,[EG],,,,,,S,,,
7573,S39680,2014-022A,Dragon CRS-3,2014 Apr 18,2014 May 18,2014 May 18,2014 May 18 1905,,Dragon,,,M,B,SS,US,ST/SG/SER.E/739,91.0,316,346,51.6,S,Hawthorne,,
7574,S39681,2014-022B,SporeSat,2014 Apr 18,2014 Jun  4,2014 Jun  4,2014 Jun  4,,Ames,,,,C,BIO,US,ST/SG/SER.E/739,90.1,314,346,51.6,S,,BIO*,Spore study
7575,S39682,2014-022C,TSAT,2014 Apr 18,2014 May 23,2014 May 28?,2014 May 28?,,Taylor,,,,A,TECH,US,ST/SG/SER.E/739,90.1,314,346,51.6,S,,,
7576,S39683,2014-022D,All-Star/Theia,2014 Apr 18,2014 Apr 18,2014 Apr 18,2014 Apr 18,,COSG,,,,A,IMG,US,ST/SG/SER.E/739,90.1,314,346,51.6,F,,,
7577,S39684,2014-022E,PhoneSat 2.5,2014 Apr 18,2014 May 15,2014 May 15,2014 May 15,,Phonesat,,,,C,TECH,US,ST/SG/SER.E/739,90.1,314,346,51.6,S,,,
7578,S39685,2014-022F,KickSat,2014 Apr 18,2014 May 14,2014 May 14,2014 May 14,,Ames,,,,A,TECH,[US],,,,,,S,,,Failed to deploy Sprites
7579,S39727,2014-023A,Luch-5V,2014 Apr 28,2017 Jan,*,*,,Luch5,,,M,D,COM,RU,ST/SG/SER.E/726,1429.0,35753,35793,5.0,S,,,
7580,S39728,2014-023B,Kazsat-3,2014 Apr 28,*,*,*,,Kazsat,,,M,C,COM,[KZ],,,,,,S,,,
7581,S39731,2014-024A,KazEOSat-1,2014 Apr 30,2018 Feb,*,*,,KazEO,,,,C,IMG,[KZ],,,,,,S,,,
7582,S39732,2014-025A,Cosmos-2495,2014 May  6,2014 Sep  2,2014 Sep  2,2014 Sep  3 0433?,,Kobal't-M,,,M,D,IMG,RU,ST/SG/SER.E/728,89.0,176,284,81.4,S,,,
7583,S39741,2014-026A,USA 251,2014 May 17,*,*,*,,GPS IIF,,,M,D,NAV,US,ST/SG/SER.E/739,729.2,20450,20481,55.0,S,CSOC/Schriever,,Global Positioning System navigation satellite.
7584,S39751,2014-027A,USA 252,2014 May 22,*,*,*,,SDS-C,,,M,D,COM*,US,ST/SG/SER.E/739,644.5,831,35844,28.7,S,,,
7585,S39761,2014-028A,Cosmos-2496,2014 May 24,2014 Jun,*,*,,Rodnik,,,,D,COM,RU,ST/SG/SER.E/728,116.0,1488,1505,82.4,S,,,
7586,S39762,2014-028B,Cosmos-2497,2014 May 24,2014 Jun,*,*,,Rodnik,,,,D,COM,RU,ST/SG/SER.E/728,116.0,1488,1505,82.4,S,,,
7587,S39763,2014-028C,Cosmos-2498,2014 May 24,2014 Jun,*,*,,Rodnik,,,,D,COM,RU,ST/SG/SER.E/728,116.0,1488,1505,82.4,S,,,
7588,S39765,2014-028E,Cosmos-2499,2014 May 24,2014 Jun,*,*,,Nivelir,,,,D,TECH,RU,ST/SG/SER.E/728,116.0,1488,1505,82.4,S,,,
7589,S39766,2014-029A,Daichi 2 (ALOS 2),2014 May 24,2020 Jan,*,*,,NASDA RS,,,,C,IMG,J,ST/SG/SER.E/737,97.1,602,639,97.9,S,Tsukuba,,
7590,S39767,2014-029B,UNIFORM-1,2014 May 24,2015 Mar,2015 Mar,2015 Mar,,Waka,,,,A,IMG,J,ST/SG/SER.E/737,97.0,616,644,97.9,S,,,
7591,S39768,2014-029C,"AES satellite ""SOCRATES""",2014 May 24,2019 Jun  4,2019 Jun  4,2019 Jun  4 0307:27,,Kashima,,,,A,COM,J,ST/SG/SER.E/735,97.2,618,629,97.9,S,,,
7592,S39769,2014-029D,RISING-2,2014 May 24,*,*,*,,Tohoku,,,,A,SCI,J,ST/SG/SER.E/735,97.3,624,631,97.9,S,,ATM,Lightning study
7593,S39770,2014-029E,SPROUT,2014 May 24,2016 Feb,*,*,,Nihon,,,,A,TECH,J,ST/SG/SER.E/735,97.1,615,627,97.9,S,,,
7594,S39773,2014-030A,EUTELSAT 3B,2014 May 26,*,*,*,,Eutelsat New,,,M,B,COM,F,ST/SG/SER.E/756,1436.0,35786,35786,0.0,S,Eutelsat SCC/Paris,,
7595,S39775,2014-031A,Soyuz TMA-13M,2014 May 28,2014 Nov 10,2014 Nov 10,2014 Nov 10 0358,,7K-STMM,,,M,C,SS,RU,ST/SG/SER.E/728,89.0,201,243,51.7,S,TsUP,,
7596,S40001,2014-032A,Cosmos-2500,2014 Jun 14,2017 Feb,*,*,,Uragan-M,,,M,D,NAV,RU,ST/SG/SER.E/728,676.0,19114,19145,64.8,S,Krasnoznamensk,,
7597,S40010,2014-033A,KazEOSat-2,2014 Jun 19,2019 May,*,*,,KazEO,,,,C,IMG,[KZ],,,,,,S,,,
7598,S40011,2014-033B,Hodoyoshi 4,2014 Jun 19,2015 Jul,2016?,2016?,,Hodoyoshi,,,,B,IMG,J,ST/SG/SER.E/737,97.3,612,652,98.0,S,,,
7599,S40012,2014-033C,UniSat-6,2014 Jun 19,2020 May,*,*,,Unisat,,,,A,TECH,I,ST/SG/SER.E/734,97.9,618,701,98.0,S,,,
7600,S40013,2014-033D,Deimos-2,2014 Jun 19,2020 Jan,*,*,,Deimos,,,M,B,IMG,E,ST/SG/SER.E/829,97.0,599,612,97.9,S,,,
7601,S40014,2014-033E,BugSat-1,2014 Jun 19,2020 Jan,*,*,,Satelog P,,,,B,IMG,AR,ST/SG/SER.E/854,96.7,578,620,98.0,S,,,
7602,S40015,2014-033F,Hodoyoshi 3,2014 Jun 19,2015 Jul,2016?,2016?,,Hodoyoshi,,,,B,IMG,J,ST/SG/SER.E/737,97.5,612,667,98.0,S,,,
7603,S40016,2014-033G,Saudisat 4,2014 Jun 19,*,*,*,,Saudisat,,,,C,TECH,[SA],,,,,,S,,,
7604,S40017,2014-033H,TabletSat-Aurora,2014 Jun 19,2015 Jan,2016?,2016?,,Sputnix,,,,B,IMG,RU,ST/SG/SER.E/728,97.0,591,625,98.0,S,,,
7605,S40018,2014-033J,AprizeSat 9,2014 Jun 19,2020 Mar,*,*,,Aprize,,,,B,COM,US,ST/SG/SER.E/739,98.0,613,715,97.9,S,,,
7606,S40019,2014-033K,AprizeSat 10,2014 Jun 19,2017 Nov,2018?,2018?,,Aprize,,,,B,COM,US,ST/SG/SER.E/739,98.2,613,734,97.9,S,,,
7607,S40020,2014-033L,BRITE-CA1 (Brite-Toronto),2014 Jun 19,*,*,*,,BRITE,,,,A,AST,CA,ST/SG/SER.E/788,98.2,680,680,97.9,S,,,
7608,S40021,2014-033M,Duchifat-1,2014 Jun 19,2019 Mar,*,*,,Herzliya,,,,A,TECH,[IL],,,,,,S,,,
7609,S40022,2014-033N,PACE,2014 Jun 19,2014 Jun 19,2014 Jun 19,2014 Jun 19,,NCKU,,,,A,TECH,B,ST/SG/SER.E/721,98.6,595,595,98.0,F,,,
7610,S40023,2014-033P,Flock 1C 10,2014 Jun 19,2014 Jun 19,2020?,2020?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,602,623,97.9,S,,,
7611,S40024,2014-033Q,NanoSatC-BR1,2014 Jun 19,2016 Jan,2016 Jan,*,U,UFSM,,,,B,SCI,BR,ST/SG/SER.E/927,96.7,589,607,97.9,S,,MG,SAA study
7612,S40025,2014-033R,QB50P01,2014 Jun 19,2016 Feb,2018?,2018?,,VKI,,,,A,SCI,B,ST/SG/SER.E/721,98.6,595,595,98.0,S,,ATM,Mass spectrometer
7613,S40026,2014-033S,Flock 1C 7,2014 Jun 19,2014 Jun 19,2020?,2020?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,603,622,97.9,S,,,
7614,S40027,2014-033T,Flock 1C 1,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,602,622,97.9,S,,,
7615,S40028,2014-033U,POPSAT-HIP1,2014 Jun 19,2015 Mar,2016?,2016?,,Microspace,,,,B,TECH,[SG],,,,,,S,,,
7616,S40029,2014-033V,Flock 1C 2,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,602,625,97.9,S,,,
7617,S40030,2014-033W,DTUsat-2,2014 Jun 19,2019 May,2014 Jul,*,U,DTU,,,,A,COM,DK,ST/SG/SER.E/785,97.0,605,622,98.0,S,,,No commanding but good data
7618,S40031,2014-033X,Flock 1C 4,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,601,624,97.9,S,,,
7619,S40032,2014-033Y,QB50P02,2014 Jun 19,2016 Feb,2016?,2016?,,VKI,,,,A,SCI,B,ST/SG/SER.E/721,98.6,595,595,98.0,S,,ATM,Oxygen concentration
7620,S40033,2014-033Z,Flock 1C 11,2014 Jun 19,2014 Jun 19,2018?,2018?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,603,624,97.9,S,,,
7621,S40034,2014-033AA,ANTELSAT,2014 Jun 19,2015 Feb,2015 Apr 18,2015 Apr 18,,Antelsat,,,,C,TECH/COM,[UY],,,,,,S,,,
7622,S40035,2014-033AB,Flock 1C 9,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,604,624,97.9,S,,,
7623,S40036,2014-033AC,Flock 1C 6,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,604,624,97.9,S,,,
7624,S40037,2014-033AD,Perseus-M 2,2014 Jun 19,2020 Apr,2020?,*,,Canopus,,,,B,COM,[US],,,,,,S,,,
7625,S40038,2014-033AE,Flock 1C 5,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,602,626,97.9,S,,,
7626,S40039,2014-033AF,Perseus-M 1,2014 Jun 19,2020 Apr,2020?,*,,Canopus,,,,B,COM,[US],,,,,,S,,,
7627,S40040,2014-033AG,Flock 1C 8,2014 Jun 19,2014 Jun 19,2018?,2018?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,604,626,97.9,S,,,
7628,S40041,2014-033AH,Flock 1C 3,2014 Jun 19,2014 Jun 19,2019?,2019?,,Flock-1,,,,B,IMG,US,ST/SG/SER.E/739,96.9,604,626,97.9,S,,,
7629,S40042,2014-033AJ,PolyITAN 1,2014 Jun 19,2016 Feb,*,*,,ITAN,,,,B,TECH,[UA],,,,,,S,,,
7630,S40043,2014-033AK,TigriSat,2014 Jun 19,2016 Feb,*,*,,IMST,,,,A,TECH,I,ST/SG/SER.E/734,97.9,618,701,98.0,S,,,
7631,S40044,2014-033AL,Lemur 1,2014 Jun 19,2019?,2019?,2019?,,Spire,,,,B,TECH/IMG,US,ST/SG/SER.E/739,97.8,610,698,97.8,S,,,
7632,S40045,2014-033AM,Aerocube 6A,2014 Jun 19,2015 Jun,*,*,,Aerocube,,,,D,TECH,US,ST/SG/SER.E/739,97.8,610,698,97.8,S,,,
7633,S40046,2014-033AN,Aerocube 6B,2014 Jun 19,2015 Jun,*,*,,Aerocube,,,,D,TECH,US,ST/SG/SER.E/739,97.8,613,701,97.8,S,,,
7634,S40053,2014-034A,Azersky,2014 Jun 30,2020 Mar,*,*,,SPOT,,,M,B,IMG,AZ*,A/AC.105/INF/428,97.7,706,708,98.2,S,,,
7635,S40054,2014-034B,AISat-1,2014 Jun 30,*,*,*,,DLR Micro,,,,C,COM,D,ST/SG/SER.E/722,97.8,643,660,98.3,S,,,
7636,S40055,2014-034C,CanX-4,2014 Jun 30,2014 Nov,*,*,,CanX,,,,A,TECH,CA,ST/SG/SER.E/788,97.7,644,663,98.2,S,,,
7637,S40056,2014-034D,CanX-5,2014 Jun 30,2014 Nov,*,*,,CanX,,,,A,TECH,CA,ST/SG/SER.E/788,97.7,644,663,98.2,S,,,
7638,S40057,2014-034E,VELOX-I-NSat,2014 Jun 30,2014 Nov,2015?,2015?,,NTU,,,,A,TECH,[SG],,,,,,S,,,
7639,S40059,2014-035A,OCO 2,2014 Jul  2,*,*,*,,Earth Sci,,,,C,SCI,US,ST/SG/SER.E/745,98.5,704,710,98.2,S,,ATM*,"Climate science, CO2"
7640,S40061,2014-036A,Gonets-M No. 18,2014 Jul  3,2017 Jan,*,*,,Gonets-M,,,,C,COM,RU,ST/SG/SER.E/729,115.9,1480,1510,82.5,S,,,
7641,S40062,2014-036B,Gonets-M No. 19,2014 Jul  3,2017 Jan,*,*,,Gonets-M,,,,C,COM,RU,ST/SG/SER.E/729,115.9,1480,1510,82.5,S,,,
7642,S40063,2014-036C,Gonets-M No. 20,2014 Jul  3,2017 Jan,*,*,,Gonets-M,,,,C,COM,RU,ST/SG/SER.E/729,115.9,1480,1510,82.5,S,,,
7643,S40069,2014-037A,Meteor-M No. 2,2014 Jul  8,2020 Jan,*,*,,Meteor-M,,,,C,MET,RU,ST/SG/SER.E/729,101.4,818,828,98.8,S,,,
7644,S40070,2014-037B,MKA-FKI,2014 Jul  8,2015 Mar 21,2015 Mar 21,2015 Mar 21,,MKA-FKI,,,,C,SCI,RU,ST/SG/SER.E/729,89.2,622,821,98.4,S,,P/F*,Relativistic electron study
7645,S40071,2014-037C,DX-1,2014 Jul  8,2016 Jan,*,*,,Dauria,,,,B,TECH,RU,ST/SG/SER.E/729,97.3,625,635,98.4,S,,,
7646,S40072,2014-037D,SkySat 2,2014 Jul  8,2018 Nov,*,*,,Skysat,,,,B,IMG,US,ST/SG/SER.E/745,97.2,641,648,98.4,S,,,
7647,S40073,2014-037E,M3MSat Mass Mock-up,2014 Jul  8,2014 Jul  8,2014 Jul  8,2014 Jul  8,,ExactView,,,,D,CAL,CA,ST/SG/SER.E/815,97.3,624,632,97.3,S,,,
7648,S40074,2014-037F,UKube-1,2014 Jul  8,2018 Oct 18,2018 Oct 18,2018 Oct 18,,UKSA,,,,C,TECH,UK,ST/SG/SER.E/732,97.6,642,643,98.4,S,,,
