,JCAT,Piece,Name,LDate,TLast,TOp,TDate,TF,Program,Plane,Att,Mvr,Class,Category,UNState,UNReg,UNPeriod,UNPerigee,UNApogee,UNInc,Result,Control,Discipline,Comment
86,A00266,1962 A CHI,TRS,1962 Sep 17,1962 Nov 19,1962 Nov 19,1962 Nov 19,,TRS I,,,,D,TECH,,,,,,,S,,,Failed to separate
87,A00267,1962 A CHI,GRD Package,1962 Sep 17,1962 Sep,1962 Sep,1962 Sep,,ARPL,,,,D,TECH,,,,,,,S,,,
88,A00269,1962 A CHI,SRV 597,1962 Sep 17,1962 Sep 19,1962 Sep 19,1962 Sep 19,D,SRV,,,D,D,RV,,,,,,,S,,,
89,A00272,1962 B BET,DRM-4,1962 Sep 29,1962 Oct  3?,1962 Oct  3?,1962 Oct  3?,,ARPL,,,,D,TECH,,,,,,,S,,,
90,A00278,1962 B BET,SRV 598,1962 Sep 29,1962 Oct  2,1962 Oct  2,1962 Oct  2,D,SRV,,,D,D,RV,,,,,,,S,,,
91,A00284,1962 B EPS,Aerospace Corp Package,1962 Oct  9,1962 Oct 14,1962 Oct 14,1962 Oct 14,,ARPL,,,,D,TECH,,,,,,,S,,,
92,A00286,1962 B EPS,SRV 603,1962 Oct  9,1962 Oct 13,1962 Oct 13,1962 Oct 13,D,SRV,,,D,D,RV,,,,,,,S,,,
93,A00288,1962 B ETA,Ranger Capsule 18,1962 Oct 18,1962 Oct 19,1962 Oct 19,1962 Oct 19,,Ranger Cap,,,,C,RV,,,,,,,F,,PL,Lunar lander capsule
94,A00295,1962 B XI 1,Spuskaemiy apparat,1962 Nov  4,1962 Nov  4,1962 Nov  4,1962 Nov  4,,MV SA,,,,C,RV,,,,,,,F,,,
95,A00297,1962 B OMI,Aerospace Corp Package,1962 Nov  5,1962 Nov,1962 Nov,1962 Nov,,ARPL,,,,D,TECH,,,,,,,S,,,
96,A00300,1962 B OMI,SRV 599,1962 Nov  5,1962 Nov  9,1962 Nov  9,1962 Nov  9,D,SRV,,,D,D,RV,,,,,,,S,,,
97,A00302,1962 B PI,TRS 1,1962 Nov 11,1962 Nov 12,1962 Nov 12,1962 Nov 12,,TRS I,,,,D,TECH,,,,,,,F,,,Radiation exposure
98,A00303,1962 B PI,FTV 2405 RV,1962 Nov 11,1962 Nov 12,1962 Nov 12,1962 Nov 12,,SAMOS E-6 RV,,,D,D,RV,,,,,,,S,,,
99,A00305,1962 B RHO,GRD Package?,1962 Nov 24,1962 Nov,1962 Nov,1962 Nov,,ARPL,,,,D,TECH,,,,,,,S,,,
100,A00307,1962 B RHO,SRV 601,1962 Nov 24,1962 Nov 29,1962 Nov 29,1962 Nov 29,D,SRV,,,D,D,RV,,,,,,,S,,,
101,A00310,1962 B SIG,SRV 606,1962 Dec  4,1962 Dec  6,1962 Dec  6,1962 Dec  6,D,SRV,,,D,D,RV,,,,,,,S,,,
102,A00312,1962 B PHI,Aerospace 4-Color,1962 Dec 14,1962 Dec 19?,1962 Dec 19?,1962 Dec 19?,,ARPL,,,,D,TECH,,,,,,,S,,,
103,A00315,1962 B PHI,SRV 607,1962 Dec 14,1962 Dec 18,1962 Dec 18,1962 Dec 18,D,SRV,,,D,D,RV,,,,,,,S,,,
104,A00318,1963-001B,ALS,1963 Jan  4,1963 Jan  4,1963 Jan  4,1963 Jan  4,,E-6SA,,,,C,RV,,,,,,,F,,PL,Lunar lander capsule
105,A00323,1963-002,SRV 608,1963 Jan  7,1963 Jan 11,1963 Jan 11,1963 Jan 11,D,SRV,,,D,D,RV,,,,,,,S,,,
106,A00330,1963-008A,ALS,1963 Apr  2,1963 Apr  3?,1963 Apr  3?,1963 Apr  3?,,E-6SA,,,,C,RV,,,,,,,F,,PL,Lunar lander capsule
107,A00334,1963-007,SRV 609,1963 Apr  1,1963 Apr  4,1963 Apr  4,1963 Apr  4,D,SRV,,,D,D,RV,,,,,,,S,,,
108,A00338,1963-014A,HSRP-10,1963 May  9,1963 Jun 25,1963 Jun 25,1963 Jun 25,,ARPL,,,,D,TECH,,,,,,,S,,RFA,Harvard Space Radio Proj
109,A00339,1963-014,Westford,1963 May  9,1963 May  9,1963 May  9,1963 May  9,,Westford,,,,D,COM,,,,,,,S,,,
110,A00346,1963-015,MA-9 Flashing Light Subsat,1963 May 15,1963 May 15,1963 May 15,1963 May 15,,MA Sub,,,,C,TECH,,,,,,,S,,,
111,A00347,1963-015,MA-9 Balloon Subsatellite,1963 May 15,1963 May 15,1963 May 15,1963 May 15,,MA Sub,,,,C,SCI,,,,,,,F,,ATM,Atm. density study
112,A00351,1963-016A,LPARL Aurora 1963b,1963 May 18,1963 May,1963 May,1963 May,,ARPL,,,,D,TECH,,,,,,,S,,,
113,A00353,1963-016,SRV 613,1963 May 18,1963 May 21,1963 May 21,1963 May 21,D,SRV,,,D,D,RV,,,,,,,S,,,
114,A00356,1963-019A,EROS,1963 Jun 12,1963 Jul 12,1963 Jul 12,1963 Jul 12,,ARPL,,,,D,TECH,,,,,,,S,,,
115,A00358,1963-019,SRV 616,1963 Jun 12,1963 Jun 17,1963 Jun 17,1963 Jun 17,D,SRV,,,D,D,RV,,,,,,,U,,,
116,A00365,1963-025,SRV 611,1963 Jun 27,1963 Jul  1,1963 Jul  1,1963 Jul  1,D,SRV,,,D,D,RV,,,,,,,U,,,
117,A00368,1963-028,SRV,1963 Jul 12,1963 Jul 13,1963 Jul 13,1963 Jul 13,D,SRV,,,D,D,RV,,,,,,,U,,,
118,A00372,1963-030A,TRS 10,1963 Jul 19,1963 Jul 19,1963 Jul 19,1963 Jul 19,,TRS I,,,,D,TECH,,,,,,,U,,,
119,A00374,1963-029,SRV 624,1963 Jul 19,1963 Jul 23,1963 Jul 23,1963 Jul 23,D,SRV,,,D,D,RV,,,,,,,U,,,
120,A00376,1963-U01,OAR 22-1 (AP-3),1963 Jul 30,1963 Jul 30,1963 Jul 30,1963 Jul 30,,OAR Probe,,,,D,SCI,,,,,,,U,,,
121,A00380,1963-032,SRV 614,1963 Jul 31,1963 Aug  2,1963 Aug  2,1963 Aug  2,D,SRV,,,D,D,RV,,,,,,,U,,,
122,A00383,1963-034,SRV 617,1963 Aug 25,1963 Aug 29,1963 Aug 29,1963 Aug 29,D,SRV,,,D,D,RV,,,,,,,U,,,
123,A00386,1963-035,SRV 604,1963 Aug 29,1963 Sep  2,1963 Sep  2,1963 Sep  2,D,SRV,,,D,D,RV,,,,,,,U,,,
124,A00388,1963-034,SRV 615,1963 Aug 25,1963 Sep 12,1963 Sep 12,1963 Sep 12,D,SRV,,,D,D,RV,,,,,,,U,,,
125,A00390,1963-036,SRV,1963 Sep  6,1963 Sep  8,1963 Sep  8,1963 Sep  8,D,SRV,,,D,D,RV,,,,,,,U,,,
126,A00392,1963-037A,Discoverer Research Package,1963 Sep 23,1963 Sep 27?,1963 Sep 27?,1963 Sep 27?,,ARPL,,,,D,TECH,,,,,,,S,,,
127,A00394,1963-037,SRV 620,1963 Sep 23,1963 Sep 27,1963 Sep 27,1963 Sep 27,D,SRV,,,D,D,RV,,,,,,,U,,,
128,A00397,1963-037,SRV 619,1963 Sep 23,1963 Oct 12,1963 Oct 12,1963 Oct 12,D,SRV,,,D,D,RV,,,,,,,U,,,
129,A00404,1963-041B,,1963 Oct 25,1963 Oct 25,1963 Oct 25,1963 Oct 25,,AAS,,,,D,RB,US,A/AC.105/INF.054,,,,,S,,,Marked as PL in UN
130,A00407,1963-041,SRV,1963 Oct 25,1963 Oct 27,1963 Oct 27,1963 Oct 27,D,SRV,,,D,D,RV,,,,,,,U,,,
131,A00409,1963-042A,LPARL Aurora 1963c,1963 Oct 29,1963 Nov  6,1963 Nov  6,1963 Nov  6,,ARPL,,,,D,TECH,,,,,,,S,,,
132,A00413,1963-042,SRV 602,1963 Oct 29,1963 Nov  2,1963 Nov  2,1963 Nov  2,D,SRV,,,D,D,RV,,,,,,,U,,,
133,A00416,1963-044A,Spuskaemiy apparat,1963 Nov 11,1963 Nov 14,1963 Nov 14,1963 Nov 14,,MV SA,,,,C,RV,,,,,,,U,,,
134,A00425,1963-048,SRV 637,1963 Nov 27,1963 Dec 15,1963 Dec 15,1963 Dec 15,D,SRV,,,D,D,RV,,,,,,,U,,,
135,A00428,1963-051,SRV,1963 Dec 18,1963 Dec 20,1963 Dec 20,1963 Dec 20,D,SRV,,,D,D,RV,,,,,,,U,,,
136,A00433,1963-055,SRV 642,1963 Dec 21,1963 Dec 26,1963 Dec 26,1963 Dec 26,D,SRV,,,D,D,RV,,,,,,,U,,,
137,A00436,1964-005A,[Saturn Five],1964 Jan 29,1966 Apr 30,1966 Apr 30,1966 Apr 30,,Saturn E,,,,C,TECH,US,A/AC.105/INF.063,94.8,258,762,31.4,U,,,
138,A00441,1964-008,SRV 629,1964 Feb 15,1964 Feb 19,1964 Feb 19,1964 Feb 19,D,SRV,,,D,D,RV,,,,,,,U,,,
139,A00443,1964-008,SRV 628,1964 Feb 15,1964 Feb 22,1964 Feb 22,1964 Feb 22,D,SRV,,,D,D,RV,,,,,,,U,,,
140,A00445,1964-009,SRV,1964 Feb 25,1964 Feb 27,1964 Feb 27,1964 Feb 27,D,SRV,,,D,D,RV,,,,,,,U,,,
141,A00447,1964-U01,Trailblazer Pellet,1964 Mar 12,1964 Mar 12,1964 Mar 12,1964 Mar 12,,TB,,,,C,SCI,,,,,,,U,,,
142,A00448,1964-U01,Trailblazer Pellet,1964 Mar 12,1964 Mar 12,1964 Mar 12,1964 Mar 12,,TB,,,,C,SCI,,,,,,,U,,,
143,A00450,1964-012,SRV,1964 Mar 11,1964 Mar 14,1964 Mar 14,1964 Mar 14,D,SRV,,,D,D,RV,,,,,,,U,,,
144,A00452,1964-014A,Spuskaemiy apparat,1964 Mar 27,1964 Mar 29,1964 Mar 29,1964 Mar 29,,MV SA,,,,C,RV,,,,,,,U,,,
145,A00455,1964-016D,Spuskaemiy apparat,1964 Apr  2,1964 Apr,1964 Apr,1964 Apr,,MV SA,,,,C,RV,,,,,,,U,,,
146,A00462,1964-U02,FIRE 1,1964 Apr 14,1964 Apr 14,1964 Apr 14,1964 Apr 14,,Apollo FIRE,,,,C,SCI,,,,,,,U,,,
147,A00464,1964-020,SRV,1964 Apr 23,1964 Apr 27,1964 Apr 27,1964 Apr 27,D,SRV,,,D,D,RV,,,,,,,U,,,
148,A00467,1964-022A,IPEX,1964 Apr 27,1964 Apr 27,1964 May  5,1964 May  5,,ARPL,,,,D,TECH,,,,,,,S,,,
149,A00469,1964-022,SRV 618,1964 Apr 27,1964 May 26,1964 May 26,1964 May 26,D,SRV,,,D,D,RV,,,,,,,U,,,
150,A00473,1964-024,SRV,1964 May 19,1964 May 21,1964 May 21,1964 May 21,D,SRV,,,D,D,RV,,,,,,,U,,,
151,A00475,1964-022,SRV 635,1964 Apr 27,1964 May 26,1964 May 26,1964 May 26,D,SRV,,,D,D,RV,,,,,,,U,,,
152,A00478,1964-025A,Saturn SA-6,1964 May 28,1964 May 28,1964 May 28,1964 May 28,,Saturn Block II,,,,C,TECH,[US],,,,,,U,,,
153,A00484,1964-027,SRV 638,1964 Jun  4,1964 Jun  9,1964 Jun  9,1964 Jun  9,D,SRV,,,D,D,RV,,,,,,,U,,,
154,A00487,1964-027,SRV 639,1964 Jun  4,1964 Jun 13,1964 Jun 13,1964 Jun 13,D,SRV,,,D,D,RV,,,,,,,U,,,
155,A00489,1964-030A,Starflash 1A,1964 Jun 13,1964?,1964?,1964?,,Starflash,,,,D,GEOD,,,,,,,U,,GEOD,Flashing light
156,A00492,1964-030,SRV 661,1964 Jun 13,1964 Jun 19,1964 Jun 19,1964 Jun 19,D,SRV,,,D,D,RV,,,,,,,U,,,
157,A00495,1964-032,SRV 634,1964 Jun 19,1964 Jun 24,1964 Jun 24,1964 Jun 24,D,SRV,,,D,D,RV,,,,,,,U,,,
158,A00497,1964-032,SRV 633,1964 Jun 19,1964 Jun 24,1964 Jun 24,1964 Jun 24,D,SRV,,,D,D,RV,,,,,,,U,,,
159,A00503,1964-036,SRV,1964 Jul  6,1964 Jul  8,1964 Jul  8,1964 Jul  8,D,SRV,,,D,D,RV,,,,,,,U,,,
160,A00507,1964-037,SRV 640,1964 Jul 10,1964 Jul 14,1964 Jul 14,1964 Jul 14,D,SRV,,,D,D,RV,,,,,,,U,,,
161,A00512,1964-037,SRV 641,1964 Jul 10,1964 Jul 18,1964 Jul 18,1964 Jul 18,D,SRV,,,D,D,RV,,,,,,,U,,,
162,A00520,1964-043,SRV 646,1964 Aug  5,1964 Aug  9,1964 Aug  9,1964 Aug  9,D,SRV,,,D,D,RV,,,,,,,U,,,
163,A00523,1964-043,SRV 647,1964 Aug  5,1964 Aug 14,1964 Aug 14,1964 Aug 14,D,SRV,,,D,D,RV,,,,,,,U,,,
164,A00525,1964-U04,R-4,1964 Aug 18,1964 Aug 18,1964 Aug 18,1964 Aug 18,,Scout Reentry,,,,C,SCI,,,,,,,U,,,
165,A00528,1964-045,SRV,1964 Aug 14,1964 Aug 18,1964 Aug 18,1964 Aug 18,D,SRV,,,D,D,RV,,,,,,,U,,,
166,A00531,1964-048,Starflash 1B,1964 Aug 21,1964?,1964?,1964?,,Starflash,,,,D,GEOD,,,,,,,U,,GEOD,Flashing light
167,A00534,1964-048,SRV 667,1964 Aug 21,1964 Aug 27,1964 Aug 27,1964 Aug 27,D,SRV,,,D,D,RV,,,,,,,U,,,
168,A00538,1964-057A,Saturn SA-7,1964 Sep 18,1964 Sep 18,1964 Sep 18,1964 Sep 18,,Saturn Block II,,,,C,TECH,[US],,,,,,U,,,
169,A00542,1964-056,SRV 644,1964 Sep 14,1964 Sep 19,1964 Sep 19,1964 Sep 19,D,SRV,,,D,D,RV,,,,,,,U,,,
170,A00544,1964-056,SRV 652,1964 Sep 14,1964 Sep 24,1964 Sep 24,1964 Sep 24,D,SRV,,,D,D,RV,,,,,,,U,,,
171,A00545,1964-058,SRV,1964 Sep 23,1964 Sep 27,1964 Sep 27,1964 Sep 27,D,SRV,,,D,D,RV,,,,,,,U,,,
172,A00553,1964-061A,BIT 7051?,1964 Oct  5,1964 Oct,1964 Oct,1964 Oct,,ARPL,,,,D,TECH,,,,,,,S,,,
173,A00557,1964-061,SRV 653,1964 Oct  5,1964 Oct  9,1964 Oct  9,1964 Oct  9,D,SRV,,,D,D,RV,,,,,,,U,,,
174,A00560,1964-061,SRV 654,1964 Oct  5,1964 Oct 26,1964 Oct 26,1964 Oct 26,D,SRV,,,D,D,RV,,,,,,,U,,,
175,A00566,1964-067,SRV 651,1964 Oct 17,1964 Oct 21,1964 Oct 21,1964 Oct 21,D,SRV,,,D,D,RV,,,,,,,U,,,
176,A00569,1964-067,SRV 645,1964 Oct 17,1964 Oct 23,1964 Oct 23,1964 Oct 23,D,SRV,,,D,D,RV,,,,,,,U,,,
177,A00573,1964-071A,BIT 7052,1964 Nov  2,1964 Nov,1964 Nov,1964 Nov,,ARPL,,,,D,TECH,,,,,,,S,,,
178,A00580,1964-071,SRV 656,1964 Nov  2,1964 Nov  7,1964 Nov  7,1964 Nov  7,D,SRV,,,D,D,RV,,,,,,,U,,,
179,A00581,1964-U05,Trailblazer Pellet,1964 Nov  7,1964 Nov  7,1964 Nov  7,1964 Nov  7,,TB,,,,C,SCI,,,,,,,U,,,
180,A00582,1964-U05,Trailblazer Pellet,1964 Nov  7,1964 Nov  7,1964 Nov  7,1964 Nov  7,,TB,,,,C,SCI,,,,,,,U,,,
181,A00585,1964-071,SRV 657,1964 Nov  2,1964 Nov  8,1964 Nov  8,1964 Nov  8,D,SRV,,,D,D,RV,,,,,,,U,,,
182,A00587,1964-075A,ORBIS,1964 Nov 18,1964 Dec  6?,1964 Dec  6?,1964 Dec  6?,,ORBIS,,,,D,SCI,,,,,,,U,,ION,Ionospheric beacon
183,A00588,1964-075A,BIT 7053,1964 Nov 18,1964 Nov,1964 Nov,1964 Nov,,ARPL,,,,D,TECH,,,,,,,S,,,
184,A00592,1964-075,SRV 659,1964 Nov 18,1964 Nov 23,1964 Nov 23,1964 Nov 23,D,SRV,,,D,D,RV,,,,,,,U,,,
185,A00595,1964-075,SRV 660,1964 Nov 18,1964 Nov 27,1964 Nov 27,1964 Nov 27,D,SRV,,,D,D,RV,,,,,,,U,,,
186,A00599,1964-079,SRV,1964 Dec  4,1964 Dec  5,1964 Dec  5,1964 Dec  5,D,SRV,,,D,D,RV,,,,,,,U,,,
187,A00600,1964-081A,Transtage 1,1964 Dec 10,1964 Dec 13,1964 Dec 13,1964 Dec 13,,Transtage,,,,D,TECH,,,,,,,U,,,
188,A00601,1964-082A,Centaur AC-4,1964 Dec 11,1964 Dec 12,1964 Dec 12,1964 Dec 12,,AC,,,,C,TECH,,,,,,,U,,,
189,A00603,1964-085A,BIT 7054?,1964 Dec 19,1964 Dec,1964 Dec,1964 Dec,,ARPL,,,,D,TECH,,,,,,,S,,,
190,A00609,1964-087,SRV,1964 Dec 21,1964 Dec 25,1964 Dec 25,1964 Dec 25,D,SRV,,,D,D,RV,,,,,,,U,,,
191,A00611,1964-085,SRV 662,1964 Dec 19,1964 Dec 24,1964 Dec 24,1964 Dec 24,D,SRV,,,D,D,RV,,,,,,,U,,,
192,A00614,1964-085,SRV 663,1964 Dec 19,1964 Dec 30,1964 Dec 30,1964 Dec 30,D,SRV,,,D,D,RV,,,,,,,U,,,
193,A00616,1965-002A,BIT 7055?,1965 Jan 15,1965 Jan,1965 Jan,1965 Jan,,ARPL,,,,D,TECH,,,,,,,S,,,
194,A00619,1965-U02,Gemini 2,1965 Jan 19,1965 Jan 19,1965 Jan 19,1965 Jan 19,,Gemini,,,,C,SS,,,,,,,S,,,
195,A00624,1965-002,SRV 665,1965 Jan 15,1965 Jan 20,1965 Jan 20,1965 Jan 20,D,SRV,,,D,D,RV,,,,,,,U,,,
196,A00626,1965-002,SRV 666,1965 Jan 15,1965 Jan 25,1965 Jan 25,1965 Jan 25,D,SRV,,,D,D,RV,,,,,,,U,,,
197,A00627,1965-005,SRV,1965 Jan 23,1965 Jan 28,1965 Jan 28,1965 Jan 28,D,SRV,,,D,D,RV,,,,,,,U,,,
198,A00630,1965-009A,Saturn SA-7,1965 Feb 16,1965 Feb 16,1965 Feb 16,1965 Feb 16,,Saturn Block II,,,,C,TECH,[US],,,,,,U,,,
199,A00638,1965-013A,RM-104,1965 Feb 25,1965 Mar 10,1965 Mar 10,1965 Mar 10,,ARPL,,,,D,TECH,,,,,,,S,,,
200,A00639,1965-013A,BIT 7056?,1965 Feb 25,1965 Feb,1965 Feb,1965 Feb,,ARPL,,,,D,TECH,,,,,,,S,,,
201,A00641,1965-013,SRV 623,1965 Feb 25,1965 Mar  2,1965 Mar  2,1965 Mar  2,D,SRV,,,D,D,RV,,,,,,,U,,,
202,A00643,1965-013,SRV 625,1965 Feb 25,1965 Mar  6,1965 Mar  6,1965 Mar  6,D,SRV,,,D,D,RV,,,,,,,U,,,
203,A00645,1965-018A,Kosmos-60,1965 Mar 12,1965 Mar 12,1965 Mar 12,1965 Mar 12,,E-6SA,,,,C,PLAN,,,,,,,U,,PL,"Lunar probe, failed"
204,A00650,1965-019,SRV,1965 Mar 12,1965 Mar 16,1965 Mar 16,1965 Mar 16,D,SRV,,,D,D,RV,,,,,,,U,,,
205,A00661,1965-026A,BIT 7057?,1965 Mar 25,1965 Mar,1965 Mar,1965 Mar,,ARPL,,,,D,TECH,,,,,,,S,,,
206,A00663,1965-026,SRV 668,1965 Mar 25,1965 Mar 29,1965 Mar 29,1965 Mar 29,D,SRV,,,D,D,RV,,,,,,,U,,,
207,A00664,1965-U05,OAR 22-4,1965 Mar 30,1965 Mar 30,1965 Mar 30,1965 Mar 30,,OAR Probe,,,,D,SCI,,,,,,,U,,,
208,A00667,1965-026,SRV 669,1965 Mar 25,1965 Apr  1,1965 Apr  1,1965 Apr  1,D,SRV,,,D,D,RV,,,,,,,U,,,
209,A00672,1965-U06,OAR 22-9,1965 Apr  9,1965 Apr  9,1965 Apr  9,1965 Apr  9,,OAR Probe,,,,D,SCI,,,,,,,U,,,
210,A00679,1965-033A,BIT 7058?,1965 Apr 29,1965 Apr,1965 Apr,1965 Apr,,ARPL,,,,D,TECH,,,,,,,S,,,
211,A00680,1965-031,SRV,1965 Apr 28,1965 May  3,1965 May  3,1965 May  3,D,SRV,,,D,D,RV,,,,,,,U,,,
212,A00682,1965-U03,Trailblazer Pellet,1965 May  4,1965 May  4,1965 May  4,1965 May  4,,TB,,,,C,SCI,,,,,,,U,,,
213,A00683,1965-U03,Trailblazer Pellet,1965 May  4,1965 May  4,1965 May  4,1965 May  4,,TB,,,,C,SCI,,,,,,,U,,,
214,A00685,1965-033,SRV 626,1965 Apr 29,1965 May  4,1965 May  4,1965 May  4,D,SRV,,,D,D,RV,,,,,,,U,,,
215,A00687,1965-034A,Transtage 6,1965 May  6,1965 May  6,1965 May  6,1965 May  6,,Transtage,,,,D,TECH,[US],,,,,,U,,,
216,A00693,1965-U07,OAR 22-8,1965 May 12,1965 May 12,1965 May 12,1965 May 12,,OAR Probe,,,,D,SCI,,,,,,,U,,,
217,A00695,1965-036,ALS,1965 May  9,1965 May 12,1965 May 12,1965 May 12,,E-6SA,,,,C,RV,,,,,,,U,,PL,Lunar landing capsule
218,A00700,1965-U04,FIRE 2,1965 May 22,1965 May 22,1965 May 22,1965 May 22,,Apollo FIRE,,,,C,SCI,,,,,,,U,,,
219,A00703,1965-037,SRV 674,1965 May 18,1965 May 23,1965 May 23,1965 May 23,D,SRV,,,D,D,RV,,,,,,,U,,,
220,A00704,1965-039A,Saturn SA-8,1965 May 25,1965 May 25,1965 May 25,1965 May 25,,Saturn Block II,,,,C,TECH,[US],,,,,,U,,,
221,A00710,1965-037,SRV 670,1965 May 18,1965 May 28,1965 May 28,1965 May 28,D,SRV,,,D,D,RV,,,,,,,U,,,
222,A00715,1965-041,SRV,1965 May 27,1965 Jun  1,1965 Jun  1,1965 Jun  1,D,SRV,,,D,D,RV,,,,,,,U,,,
223,A00726,1965-U08,OAR 22-5,1965 Jun  9,1965 Jun  9,1965 Jun  9,1965 Jun  9,,OAR Probe,,,,D,SCI,,,,,,,U,,,
224,A00729,1965-045A,BIT 7059?,1965 Jun  9,1965 Jun,1965 Jun,1965 Jun,,ARPL,,,,D,TECH,,,,,,,S,,,
225,A00730,1965-044A,Luna-6 ALS,1965 Jun  8,1965 Jun 11?,1965 Jun 11?,1965 Jun 11?,,E-6SA,,,,C,RV,,,,,,,U,,PL,"Lunar probe, failed"
226,A00734,1965-045,SRV 672,1965 Jun  9,1965 Jun 15,1965 Jun 15,1965 Jun 15,D,SRV,,,D,D,RV,,,,,,,U,,,
227,A00736,1965-045,SRV 673,1965 Jun  9,1965 Jun 16,1965 Jun 16,1965 Jun 16,D,SRV,,,D,D,RV,,,,,,,U,,,
228,A00743,1965-050,SRV,1965 Jun 25,1965 Jun 28,1965 Jun 28,1965 Jun 28,D,SRV,,,D,D,RV,,,,,,,U,,,
229,A00748,1965-055A,Module 402,1965 Jul 17,1965 Jul,1965 Jul,1965 Jul,,ARPL,,,,D,TECH,,,,,,,S,,,
230,A00757,1965-057,SRV 664,1965 Jul 19,1965 Jul 23,1965 Jul 24,1965 Jul 24,D,SRV,,,D,D,RV,,,,,,,U,,,
231,A00760,1965-057,SRV 658,1965 Jul 19,1965 Jul 28,1965 Jul 29,1965 Jul 29,D,SRV,,,D,D,RV,,,,,,,U,,,
232,A00761,1965-060A,Saturn SA-10,1965 Jul 30,1965 Jul 30,1965 Jul 30,1965 Jul 30,,Saturn Block II,,,,C,TECH,[US],,,,,,U,,,
233,A00767,1965-062,SRV,1965 Aug  3,1965 Aug  7,1965 Aug  7,1965 Aug  7,D,SRV,,,D,D,RV,,,,,,,U,,,
234,A00771,1965-064,Centaur AC-6,1965 Aug 11,1965 Aug 11,1965 Aug 11,1965 Aug 11,,AC,,,,C,TECH,,,,,,,U,,,
235,A00780,1965-067,SRV 621,1965 Aug 17,1965 Aug 22,1965 Aug 22,1965 Aug 22,D,SRV,,,D,D,RV,,,,,,,U,,,
236,A00782,1965-067,SRV 649,1965 Aug 17,1965 Aug 26,1965 Aug 26,1965 Aug 26,D,SRV,,,D,D,RV,,,,,,,U,,,
237,A00790,1965-074,SRV 622,1965 Sep 22,1965 Sep 27,1965 Sep 27,1965 Sep 27,D,SRV,,,D,D,RV,,,,,,,U,,,
238,A00793,1965-074,SRV 643,1965 Sep 22,1965 Oct  2,1965 Oct  2,1965 Oct  2,D,SRV,,,D,D,RV,,,,,,,U,,,
239,A00796,1965-076,SRV,1965 Sep 30,1965 Oct  4,1965 Oct  4,1965 Oct  4,D,SRV,,,D,D,RV,,,,,,,U,,,
240,A00799,1965-077A,Luna-7 ALS,1965 Oct  4,1965 Oct  7,1965 Oct  7,1965 Oct  7,,E-6SA,,,,C,RV,,,,,,,U,,PL,"Lunar probe, failed"
241,A00803,1965-079,SRV 650,1965 Oct  5,1965 Oct 10,1965 Oct 10,1965 Oct 10,D,SRV,,,D,D,RV,,,,,,,U,,,
242,A00806,1965-079,SRV 636,1965 Oct  5,1965 Oct 15,1965 Oct 15,1965 Oct 15,D,SRV,,,D,D,RV,,,,,,,U,,,
243,A00810,1965-086A,LPARL Aurora 1965,1965 Oct 28,1965 Nov,1965 Nov,1965 Nov,,ARPL,,,,D,TECH,,,,,,,S,,,
244,A00812,1965-086,SRV 701,1965 Oct 28,1965 Nov  3,1965 Nov  3,1965 Nov  3,D,SRV,,,D,D,RV,,,,,,,U,,,
245,A00816,1965-086,SRV 702,1965 Oct 28,1965 Nov  7,1965 Nov  7,1965 Nov  7,D,SRV,,,D,D,RV,,,,,,,U,,,
246,A00817,1965-090A,,1965 Nov  8,1965 Nov  9,1965 Nov  9,1965 Nov  9,,AAS,,,,D,SCI,US,A/AC.105/INF.122,,,,,U,,A/P,Auroral particles
247,A00818,1965-090,SRV,1965 Nov  8,1965 Nov  9,1965 Nov  9,1965 Nov  9,D,SRV,,,D,D,RV,,,,,,,U,,,
248,A00831,1965-099A,Luna-8 ALS,1965 Dec  3,1965 Dec  3,1965 Dec  3,1965 Dec  3,,E-6SA,,,,C,PLAN,,,,,,,U,,,
249,A00836,1965-102,SRV 648,1965 Dec  9,1965 Dec 10,1965 Dec 10,1965 Dec 10,D,SRV,,,D,D,RV,,,,,,,U,,,
250,A00838,1965-102,SRV 655,1965 Dec  9,1965 Dec 11,1965 Dec 11,1965 Dec 11,D,SRV,,,D,D,RV,,,,,,,U,,,
251,A00846,1965-U01,,1965 Dec 16,1965 Dec 16,1965 Dec 16,1965 Dec 16,,OGCh,,,,D,WEAPON,,,,,,,U,,,
252,A00854,1965-108A,,1965 Dec 21,1965 Dec 21,1965 Dec 21,1965 Dec 21,,Transtage,,,,D,TECH,US,A/AC.105/INF.126,589.7,177,33651,26.4,U,,,Registered as PL by UN
253,A00858,1965-110,SRV 703,1965 Dec 24,1965 Dec 30,1965 Dec 30,1965 Dec 30,D,SRV,,,D,D,RV,,,,,,,U,,,
254,A00860,1965-110,SRV 704,1965 Dec 24,1966 Jan  2,1966 Jan  2,1966 Jan  2,D,SRV,,,D,D,RV,,,,,,,U,,,
255,A00862,1966-002B,,1966 Jan 19,1966 Jan 23?,1966 Jan 23?,1966 Jan 23?,,AAS,,,,D,TECH?,US,A/AC.105/INF.130,,,,,U,,,
256,A00863,1966-002,SRV,1966 Jan 19,1966 Jan 23,1966 Jan 23,1966 Jan 23,D,SRV,,,D,D,RV,,,,,,,U,,,
257,A00866,1966-006A,Luna-9,1966 Jan 31,1966 Feb  3,1966 Feb  3,1966 Feb  3,,E-6MSA,,,,C,RV,,,,,,,U,,PL,Lunar lander capsule
